Weights,,,
Text Size,591.021484,22.179535,1
Graphic Size,710.083008,8.398742,1
Min Text Size,4999.998047,1,1
Min Graphic Size,4999.998047,1,1
Whitespace,10,1,1
Spread,918.039734,3.338610,1
Text Out of Bounds,4999.998047,10,1
Graphic Out of Bounds,4999.998047,10,1
Text Overlap,4999.998047,10,1
Graphic Overlap,0,10,1
Graphic Text Overlap,0,10,1
Text X Symmetry,26.552914,3,1
Text Y Symmetry,26.728512,3,1
Graphic X Symmetry,12.825690,3,1
Graphic Y Symmetry,9.475285,3,1
Align X-Left,220.401749,0.009952,1
Align X-Center,203.226074,0.009133,1
Align X-Right,9.889501,0.009999,1
Align Y-Bottom,1.977306,0.753478,1
Align Y-Center,42.303291,3.225789,1
Align Y-Top,63.798637,0.365258,1
Align Error X,365.761597,0.107650,1
Align Error Y,465.587738,0.360160,1
Align Group Sizes,0,1,1
Text Importance Pearson,255.356094,1.636518,1
Graphic Importance Pearson,0,1,1
Text X Position,26.038918,0.100795,1
Graphic X Position,68.613396,0.101955,1
Text Y Position,58.063831,0.111362,1
Graphic Y Position,5.018228,0.090637,1
Text X Position - Reverse,34.592716,0.104632,1
Graphic X Position - Reverse,13.109061,0.096528,1
Text Y Position - Reverse,15.522971,0.100627,1
Graphic Y Position - Reverse,178.414078,0.067034,1
Pairwise Distances Avg,86.828667,10,1
Pairwise Distances Min,82.502632,10,1
Text Margins Avg,10,1,1
Text Margins Min,41.534946,50.000004,1
Graphic Margins Avg,10,1,1
Graphic Margins Min,59.433655,50.000004,1
Text Size Variance,17.648067,1.330856,1
Text X Flow,0.006596,1.325180,1
Text Y Flow,100.000008,1,1
Num Regions,0,0.100000,1
Text Region X Symmetry,107.243484,9.276159,1
Graphic Region X Symmetry,246.995880,0.168417,1
Text X Reverse Symmetry,11.193593,2.039730,1
Text Y Reverse Symmetry,6.150815,1.287455,1
Graphic X Reverse Symmetry,77.452103,0.784165,1
Graphic Y Reverse Symmetry,35.489597,0.713356,1
Text X Position Variance,6.778474,0.679576,1
Graphic X Position Variance,38.189980,0.916752,1
Text Y Position Variance,103.477043,0.688067,1
Graphic Y Position Variance,73.645248,2.245061,1
Text Distances Avg,10,1,1
Element Region Difference,0,1,1
Empty Region,0,1,1
Region Overlap,0,10,1
Line Length,234.506042,11.615353,1
Element 0 Position Difference,0,3,0
Element 1 Position Difference,0,3,0
Element 2 Position Difference,0,3,0
Element 3 Position Difference,0,3,0
Element 4 Position Difference,0,3,0
Element 5 Position Difference,0,3,0
Element 6 Position Difference,0,3,0
Element 7 Position Difference,0,3,0
Element 8 Position Difference,0,3,0
Element 9 Position Difference,0,3,0
Element 10 Position Difference,0,3,0
Element 11 Position Difference,0,3,0
Element 12 Position Difference,0,3,0
Element 13 Position Difference,0,3,0
Element 14 Position Difference,0,3,0
Element 0 Height Difference,0,3,0
Element 1 Height Difference,0,3,0
Element 2 Height Difference,0,3,0
Element 3 Height Difference,0,3,0
Element 4 Height Difference,0,3,0
Element 5 Height Difference,0,3,0
Element 6 Height Difference,0,3,0
Element 7 Height Difference,0,3,0
Element 8 Height Difference,0,3,0
Element 9 Height Difference,0,3,0
Element 10 Height Difference,0,3,0
Element 11 Height Difference,0,3,0
Element 12 Height Difference,0,3,0
Element 13 Height Difference,0,3,0
Element 14 Height Difference,0,3,0
Graphic Size Variance,71.945320,0.531268,1
Text Diag Flow,100.000008,5,1
Group Distance,400.000031,1,1
No Overlap Regions,3000.000244,10,1
Text Size Reverse,6.767941,0.962030,1
Graphic Size Reverse,9.471351,0.968372,1
Whitespace Reverse,10,1,1
Previous Layout,300.000031,1,1
Group Alignment,100.000008,0.100000,1
Group Text Size Variance,100.000008,5,1
Group Graphic Size Variance,100.000008,5,1
Group Graphic X Align Variance,25.000002,5,1
Group Graphic Y Align Variance,25.000002,5,1
Hidden Element,1500.000122,1,1
Alignment Lines,0,1,1
Size Constraints,0,20,0
Alignment Constraints,0,20,0
Relative Difference,0,5,0
