Weights,,,
Text Size,127.652908,0.016742,1
Graphic Size,467.345123,14.749637,1
Min Text Size,4999.998047,1,1
Min Graphic Size,4999.998047,1,1
Whitespace,10,1,1
Spread,723.916443,0.109582,1
Text Out of Bounds,4999.998047,10,1
Graphic Out of Bounds,4999.998047,10,1
Text Overlap,4999.998047,10,1
Graphic Overlap,0,10,1
Graphic Text Overlap,0,10,1
Text X Symmetry,37.357086,3,1
Text Y Symmetry,8.397941,3,1
Graphic X Symmetry,21.437336,3,1
Graphic Y Symmetry,48.154308,3,1
Align X-Left,277.217804,0.011908,1
Align X-Center,245.149734,0.009673,1
Align X-Right,9.764711,0.009998,1
Align Y-Bottom,50.545406,3.356703,1
Align Y-Center,30.855333,2.022396,1
Align Y-Top,129.449371,2.641456,1
Align Error X,500.706757,1.025997,1
Align Error Y,500.000061,1,1
Align Group Sizes,0,1,1
Text Importance Pearson,228.365341,3.023345,1
Graphic Importance Pearson,0,1,1
Text X Position,34.712173,0.111161,1
Graphic X Position,6.433435,0.094633,1
Text Y Position,56.595325,0.105751,1
Graphic Y Position,25.481567,0.100421,1
Text X Position - Reverse,25.984467,0.103491,1
Graphic X Position - Reverse,139.571243,0.088322,1
Text Y Position - Reverse,15.906981,0.098187,1
Graphic Y Position - Reverse,35.335476,0.102391,1
Pairwise Distances Avg,117.582436,10,1
Pairwise Distances Min,101.841774,10,1
Text Margins Avg,10,1,1
Text Margins Min,494.175323,50.000004,1
Graphic Margins Avg,10,1,1
Graphic Margins Min,289.669464,50.000004,1
Text Size Variance,2.301246,0.787749,1
Text X Flow,13.671926,0.949169,1
Text Y Flow,100.000008,1,1
Num Regions,0,0.100000,1
Text Region X Symmetry,110.984642,8.981182,1
Graphic Region X Symmetry,186.414078,2.462795,1
Text X Reverse Symmetry,15.431909,2.069045,1
Text Y Reverse Symmetry,27.986326,1.540131,1
Graphic X Reverse Symmetry,35.372314,0.989567,1
Graphic Y Reverse Symmetry,3.994558,0.979231,1
Text X Position Variance,13.033727,1.059958,1
Graphic X Position Variance,10.000158,1.000005,1
Text Y Position Variance,169.402924,1.059466,1
Graphic Y Position Variance,10.000010,1.000000,1
Text Distances Avg,10,1,1
Element Region Difference,0,1,1
Empty Region,0,1,1
Region Overlap,0,10,1
Line Length,139.283234,12.544507,1
Element 0 Position Difference,0,3,0
Element 1 Position Difference,0,3,0
Element 2 Position Difference,0,3,0
Element 3 Position Difference,0,3,0
Element 4 Position Difference,0,3,0
Element 5 Position Difference,0,3,0
Element 6 Position Difference,0,3,0
Element 7 Position Difference,0,3,0
Element 8 Position Difference,0,3,0
Element 9 Position Difference,0,3,0
Element 10 Position Difference,0,3,0
Element 11 Position Difference,0,3,0
Element 12 Position Difference,0,3,0
Element 13 Position Difference,0,3,0
Element 14 Position Difference,0,3,0
Element 0 Height Difference,0,3,0
Element 1 Height Difference,0,3,0
Element 2 Height Difference,0,3,0
Element 3 Height Difference,0,3,0
Element 4 Height Difference,0,3,0
Element 5 Height Difference,0,3,0
Element 6 Height Difference,0,3,0
Element 7 Height Difference,0,3,0
Element 8 Height Difference,0,3,0
Element 9 Height Difference,0,3,0
Element 10 Height Difference,0,3,0
Element 11 Height Difference,0,3,0
Element 12 Height Difference,0,3,0
Element 13 Height Difference,0,3,0
Element 14 Height Difference,0,3,0
Graphic Size Variance,150.000015,5,1
Text Diag Flow,100.000008,5,1
Group Distance,400.000031,1,1
No Overlap Regions,3000.000244,10,1
Text Size Reverse,31.334974,1.408560,1
Graphic Size Reverse,19.067692,1.048930,1
Whitespace Reverse,10,1,1
Previous Layout,300.000031,1,1
Group Alignment,100.000008,0.100000,1
Group Text Size Variance,100.000008,5,1
Group Graphic Size Variance,100.000008,5,1
Group Graphic X Align Variance,25.000002,5,1
Group Graphic Y Align Variance,25.000002,5,1
Hidden Element,1500.000122,1,1
Alignment Lines,0,1,1
Size Constraints,0,20,0
Alignment Constraints,0,20,0
Relative Difference,0,5,0
